Fingerprint,Timestamp,Type,Bandwidth (B/s),Coefficient of Variation
03BD56B5072FB07D2B4D79E2FB04366D415EF3EC,2024-09-28 12:00:00,Write,5984273.381456094,0.05707585001692674
03BD56B5072FB07D2B4D79E2FB04366D415EF3EC,2024-09-28 12:00:00,Read,6487623.1695734495,0.05707585001692674
03BE73E581F99EFFF19AB582EF0C7E8E6531CEDA,2024-09-28 12:00:00,Write,4826699.6937361825,0.07500257421119914
03BE73E581F99EFFF19AB582EF0C7E8E6531CEDA,2024-09-28 12:00:00,Read,5367338.779249505,0.07500257421119914
03C794401A92F2F033AD5DFB2FC005D445910654,2024-09-28 12:00:00,Write,1263983.4504439747,0.2563463134799061
03C794401A92F2F033AD5DFB2FC005D445910654,2024-09-28 12:00:00,Read,1823663.3241611982,0.2563463134799061
03CB58CC506894147FFABAF43F6A84C52BDFCECA,2024-09-28 12:00:00,Write,2433540.3904884714,0.14388392685043988
03CB58CC506894147FFABAF43F6A84C52BDFCECA,2024-09-28 12:00:00,Read,2984810.4510166147,0.14388392685043988
03CCD8C021B75030122B48E5665A86E199EC989C,2024-09-28 12:00:00,Write,4148143.364613228,0.007435014326220935
03CCD8C021B75030122B48E5665A86E199EC989C,2024-09-28 12:00:00,Read,4104754.997264775,0.007435014326220935
03DB7F55FD2A2C3135EC6D531745CCFD1AA4477D,2024-09-28 12:00:00,Write,1106987.4751213435,0.24765731651578438
03DB7F55FD2A2C3135EC6D531745CCFD1AA4477D,2024-09-28 12:00:00,Read,1577009.4710237496,0.24765731651578438
03E107A3663E912664F4A934DFF451262C218357,2024-09-28 12:00:00,Write,134381.13782526724,0.0253725338072456
03E107A3663E912664F4A934DFF451262C218357,2024-09-28 12:00:00,Read,139291.1165663886,0.0253725338072456
03E9F7E669C8F911C5EEC3EC094533151F857420,2024-09-28 12:00:00,Write,338306.5778846295,0.0032409760757135075
03E9F7E669C8F911C5EEC3EC094533151F857420,2024-09-28 12:00:00,Read,336759.5180030752,0.0032409760757135075
03F26766F14B0B7B5D22461083807D313429A34F,2024-09-28 12:00:00,Write,592596.3407940547,0.004030833393021916
03F26766F14B0B7B5D22461083807D313429A34F,2024-09-28 12:00:00,Read,589227.8704144979,0.004030833393021916
03FA904CA72B510D9DA968B88D139A1C049F9E77,2024-09-28 12:00:00,Write,5485524.266732955,0.06516952797358544
03FA904CA72B510D9DA968B88D139A1C049F9E77,2024-09-28 12:00:00,Read,6015512.937280335,0.06516952797358544
0403BD88235C49F4C0672F213912FCB3A2B93DCC,2024-09-28 12:00:00,Write,10095219.134988094,0.043449843309236014
0403BD88235C49F4C0672F213912FCB3A2B93DCC,2024-09-28 12:00:00,Read,10735206.440586163,0.043449843309236014
04045B9662E1629B3681B1F8F96E96F1A6373B80,2024-09-28 12:00:00,Write,12928603.125639854,0.022890551854788478
04045B9662E1629B3681B1F8F96E96F1A6373B80,2024-09-28 12:00:00,Read,13354015.280862087,0.022890551854788478
0406DF11FC1C04CAF8B771CA2B9BA7C473E9DE4E,2024-09-27 12:00:00,Write,26668355.749195453,0.07880748366038574
0406DF11FC1C04CAF8B771CA2B9BA7C473E9DE4E,2024-09-28 12:00:00,Write,30547389.31271479,0.07880748366038574
0406DF11FC1C04CAF8B771CA2B9BA7C473E9DE4E,2024-09-27 12:00:00,Read,27085368.64652307,0.07880748366038574
0406DF11FC1C04CAF8B771CA2B9BA7C473E9DE4E,2024-09-28 12:00:00,Read,31025965.558263995,0.07880748366038574
040970FAAD1C34937969E6550E9067D6A81CE25D,2024-09-28 12:00:00,Write,27820.92735319023,0.05971347941461956
040970FAAD1C34937969E6550E9067D6A81CE25D,2024-09-28 12:00:00,Read,30273.91261867918,0.05971347941461956
04102613D8F998E956A7868D2DE5A532EE2473EA,2024-09-28 12:00:00,Write,11613785.71037517,0.027468074023155983
04102613D8F998E956A7868D2DE5A532EE2473EA,2024-09-28 12:00:00,Read,12073867.720032526,0.027468074023155983
0410E68E65BE1DD16C5B10802C9A623DCFCFE95F,2024-09-28 12:00:00,Write,2216885.0498848683,0.09376017666627634
0410E68E65BE1DD16C5B10802C9A623DCFCFE95F,2024-09-28 12:00:00,Read,2531709.5430111745,0.09376017666627634
041646640AB306EA74B001966E86169B04CC88D2,2024-09-28 12:00:00,Write,1782513.0692685281,0.0050040661956376915
041646640AB306EA74B001966E86169B04CC88D2,2024-09-28 12:00:00,Read,1769943.026149483,0.0050040661956376915
042944E139508E6A8495AA1F6F320D1087D84930,2024-09-28 12:00:00,Write,4846735.906048834,0.05626518518993233
042944E139508E6A8495AA1F6F320D1087D84930,2024-09-28 12:00:00,Read,5248374.875397887,0.05626518518993233
042BCDF2D36D7AEE070E086DAD4B57F27B2F1143,2024-09-28 12:00:00,Write,6402168.473881323,0.054570569931957164
042BCDF2D36D7AEE070E086DAD4B57F27B2F1143,2024-09-28 12:00:00,Read,6916082.76515104,0.054570569931957164
042FE97AC141322809AD2862BE08F88705D4AADF,2024-09-28 12:00:00,Write,86049.52838373682,0.02731381981975388
042FE97AC141322809AD2862BE08F88705D4AADF,2024-09-28 12:00:00,Read,82788.62423043125,0.02731381981975388
0432BEE829FCB155CE92CF418B7280F9849E12D0,2024-09-28 12:00:00,Write,32417697.022638995,0.006528854063053944
0432BEE829FCB155CE92CF418B7280F9849E12D0,2024-09-28 12:00:00,Read,32718404.150693543,0.006528854063053944
0439AB73BB2B8730FCB15B18252928FC0C2EDF91,2024-09-28 12:00:00,Write,23768282.61629573,0.008435809401665221
0439AB73BB2B8730FCB15B18252928FC0C2EDF91,2024-09-28 12:00:00,Read,24053540.6544631,0.008435809401665221
045078C44A22F5DBA5DDAAC004A8337462C471BA,2024-09-28 12:00:00,Write,5224033.768968152,0.06962173517339464
045078C44A22F5DBA5DDAAC004A8337462C471BA,2024-09-28 12:00:00,Read,5765025.151248736,0.06962173517339464
046F2D59A85FAE693676A87533717C57436261C2,2024-09-28 12:00:00,Write,27202660.359473627,0.008200515387717095
046F2D59A85FAE693676A87533717C57436261C2,2024-09-28 12:00:00,Read,27519977.23692793,0.008200515387717095
04762BE4CA604EA28AAD95AA2A9B96D35C01D0FE,2024-09-28 12:00:00,Write,1109006.1968458735,0.2769260499761655
04762BE4CA604EA28AAD95AA2A9B96D35C01D0FE,2024-09-28 12:00:00,Read,1649085.4681716468,0.2769260499761655
048FEDBCDAA2F5AD70CC90275EB4434676B408C5,2024-09-27 12:00:00,Write,5345842.812626449,0.05579299025904602
048FEDBCDAA2F5AD70CC90275EB4434676B408C5,2024-09-28 12:00:00,Write,5227833.037513283,0.05579299025904602
048FEDBCDAA2F5AD70CC90275EB4434676B408C5,2024-09-27 12:00:00,Read,5867349.630882621,0.05579299025904602
048FEDBCDAA2F5AD70CC90275EB4434676B408C5,2024-09-28 12:00:00,Read,5753297.478230475,0.05579299025904602
049091E0582A6439D7AC7E157D32AB9319B8B78C,2024-09-28 12:00:00,Write,28904696.417509943,0.005661729257761422
049091E0582A6439D7AC7E157D32AB9319B8B78C,2024-09-28 12:00:00,Read,29137063.536058612,0.005661729257761422
04B8E3E75285AE0B7190033E6EDFCBFDD653626D,2024-09-28 12:00:00,Write,256327.2070657124,0.0030802085258768465
04B8E3E75285AE0B7190033E6EDFCBFDD653626D,2024-09-28 12:00:00,Read,255213.05379018193,0.0030802085258768465
04D50494BD2E4B3913489062303442BC9D5CC0C7,2024-09-28 12:00:00,Write,4300876.274509329,0.009564167150621809
04D50494BD2E4B3913489062303442BC9D5CC0C7,2024-09-28 12:00:00,Read,4243094.362725513,0.009564167150621809
04D61D5E5FFEBEED22BB6E8068EDC2E119CD6864,2024-09-28 12:00:00,Write,2305921.075796475,0.15011356999805214
04D61D5E5FFEBEED22BB6E8068EDC2E119CD6864,2024-09-28 12:00:00,Read,2853583.5184980165,0.15011356999805214
04DAB3B5205C0EE19A702EBAFBBBC7AD21C24805,2024-09-28 12:00:00,Write,2650553.00022231,0.12360021528215571
04DAB3B5205C0EE19A702EBAFBBBC7AD21C24805,2024-09-28 12:00:00,Read,3158232.4259506683,0.12360021528215571
04DBE60EFE9D078062AC60BB3D9CC019CADA235C,2024-09-28 12:00:00,Write,1072231.5741982649,0.00838266425287453
04DBE60EFE9D078062AC60BB3D9CC019CADA235C,2024-09-28 12:00:00,Read,1059595.300996342,0.00838266425287453
04DFE047ACDF7A6620ACA782FAFC5EF1AE7F4754,2024-09-28 12:00:00,Write,9802339.623860313,0.03523303963134718
04DFE047ACDF7A6620ACA782FAFC5EF1AE7F4754,2024-09-28 12:00:00,Read,10303240.419414297,0.03523303963134718
04E5C7DFBF4942CE860E0780313B89F5A4AAEF00,2024-09-28 12:00:00,Write,3187225.6492194636,0.11401606519532947
04E5C7DFBF4942CE860E0780313B89F5A4AAEF00,2024-09-28 12:00:00,Read,3746209.8469316186,0.11401606519532947
04F93654100048D48FB8D21EB8434350E94B72A4,2024-09-28 12:00:00,Write,1042777.4738441776,0.0022023962274970747
04F93654100048D48FB8D21EB8434350E94B72A4,2024-09-28 12:00:00,Read,1046030.4356189523,0.0022023962274970747
0501011B32C77C3FFE68DC4B3E40FC5D27F9501B,2024-09-28 12:00:00,Write,13271519.057556396,0.024197724382876706
0501011B32C77C3FFE68DC4B3E40FC5D27F9501B,2024-09-28 12:00:00,Read,13733586.54127827,0.024197724382876706
0501EBC2AF873CA4A7DDE942DC254ADD0EF259D6,2024-09-27 12:00:00,Write,742752.9936447229,0.01006125073032295
0501EBC2AF873CA4A7DDE942DC254ADD0EF259D6,2024-09-28 12:00:00,Write,732388.998384564,0.01006125073032295
0501EBC2AF873CA4A7DDE942DC254ADD0EF259D6,2024-09-27 12:00:00,Read,733233.8066071139,0.01006125073032295
0501EBC2AF873CA4A7DDE942DC254ADD0EF259D6,2024-09-28 12:00:00,Read,724750.1096711638,0.01006125073032295
050A1245EEC76B7438337BAAF19F4AB0666B375F,2024-09-28 12:00:00,Write,6658972.6291906005,0.008859485743979932
050A1245EEC76B7438337BAAF19F4AB0666B375F,2024-09-28 12:00:00,Read,6576060.408829284,0.008859485743979932
054532B307386E91683D8F47522871E2FEADD8EF,2024-09-28 12:00:00,Write,11633.490970945566,0.06227035109336228
054532B307386E91683D8F47522871E2FEADD8EF,2024-09-28 12:00:00,Read,10652.211648367023,0.06227035109336228
054AF5AE5DA4AA0B81D7155542AF204252CB6D61,2024-09-28 12:00:00,Write,10199246.094786145,0.03277203166324233
054AF5AE5DA4AA0B81D7155542AF204252CB6D61,2024-09-28 12:00:00,Read,10683160.916411318,0.03277203166324233
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-25 12:00:00,Write,5840585.467992436,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-26 12:00:00,Write,6616533.986181737,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-27 12:00:00,Write,5913986.003496829,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-28 12:00:00,Write,6218073.936300745,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-25 12:00:00,Read,5819210.776999222,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-26 12:00:00,Read,6572285.112846181,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-27 12:00:00,Read,5819210.776999222,0.053958340748543374
055A8C4C191C7B47744062D46ABAB49B215A6394,2024-09-28 12:00:00,Read,6115876.424454085,0.053958340748543374
055AB95A2AEF35E0002F529D86D76B03367A4A88,2024-09-28 12:00:00,Write,812837.810583217,0.362447199467502
055AB95A2AEF35E0002F529D86D76B03367A4A88,2024-09-28 12:00:00,Read,1373058.7844757377,0.362447199467502
055E80BB136455C323FA75B99480E6E9680F39D5,2024-09-28 12:00:00,Write,5105915.416247028,0.06992876384706463
055E80BB136455C323FA75B99480E6E9680F39D5,2024-09-28 12:00:00,Read,5637127.781003842,0.06992876384706463
0561CD3362CCFB78CB139786155AD37853370577,2024-09-28 12:00:00,Write,1445596.9366422615,0.026299624439341335
0561CD3362CCFB78CB139786155AD37853370577,2024-09-28 12:00:00,Read,1500382.2593993105,0.026299624439341335
05757C96F2879CE9C84629D9F8DB7290CB09612F,2024-09-27 12:00:00,Write,7894.559571214561,0.20822242780556255
05757C96F2879CE9C84629D9F8DB7290CB09612F,2024-09-28 12:00:00,Write,9613.53625204354,0.20822242780556255
05757C96F2879CE9C84629D9F8DB7290CB09612F,2024-09-27 12:00:00,Read,5698.819164052942,0.20822242780556255
05757C96F2879CE9C84629D9F8DB7290CB09612F,2024-09-28 12:00:00,Read,7598.425552070589,0.20822242780556255
0577DE2890FB909C459E056CD41414A8C6C110D3,2024-09-28 12:00:00,Write,2091012.367164817,0.005817899051361423
0577DE2890FB909C459E056CD41414A8C6C110D3,2024-09-28 12:00:00,Read,2073878.5230243357,0.005817899051361423
057AE8523B16EA85839D45626CD46942A3CF2CD4,2024-09-28 12:00:00,Write,5907391.004704001,0.0568406024336993
057AE8523B16EA85839D45626CD46942A3CF2CD4,2024-09-28 12:00:00,Read,6402140.3085854985,0.0568406024336993
0582582DFE6C4CF987A618B1AB4AC639AED90D6E,2024-09-28 12:00:00,Write,81333.11521043841,0.055777899451404905
0582582DFE6C4CF987A618B1AB4AC639AED90D6E,2024-09-28 12:00:00,Read,88012.25423203944,0.055777899451404905
059B0EE45BC29ED0931D4216575D4628C65127FA,2024-09-28 12:00:00,Write,1102759.7282037523,0.03872024811474181
059B0EE45BC29ED0931D4216575D4628C65127FA,2024-09-28 12:00:00,Read,1164845.2793938245,0.03872024811474181
05A48DCB220236FCCA21B432C3D4A1FCE8AFCEEB,2024-09-28 12:00:00,Write,5912799.560927728,0.06376695041597949
05A48DCB220236FCCA21B432C3D4A1FCE8AFCEEB,2024-09-28 12:00:00,Read,6471194.380956759,0.06376695041597949
05BA8ACD8536E2298FBD35503DE0059064A66898,2024-09-28 12:00:00,Write,9019100.454481108,0.03750912238857762
05BA8ACD8536E2298FBD35503DE0059064A66898,2024-09-28 12:00:00,Read,9510561.850197697,0.03750912238857762
05C32C5EE14454E0C4CD81DAE0F3DC32F729DA4B,2024-09-28 12:00:00,Write,34203182.2173111,0.0027848271832445234
05C32C5EE14454E0C4CD81DAE0F3DC32F729DA4B,2024-09-28 12:00:00,Read,34338151.76868476,0.0027848271832445234
05C46D155495916A210213006B64CC99FB903CD5,2024-09-23 12:00:00,Write,446633.0301018813,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-24 12:00:00,Write,417709.505562151,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-25 12:00:00,Write,434525.5082015291,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-26 12:00:00,Write,419054.78577330126,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-27 12:00:00,Write,408965.18418967444,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-28 12:00:00,Write,410310.4644008247,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-23 12:00:00,Read,444386.8601050755,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-24 12:00:00,Read,415695.21598417725,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-25 12:00:00,Read,433043.65196425526,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-26 12:00:00,Read,417696.95859726315,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-27 12:00:00,Read,407688.2455318335,0.033139004549830806
05C46D155495916A210213006B64CC99FB903CD5,2024-09-28 12:00:00,Read,409022.7406072241,0.033139004549830806
05C621B44EF6833889AE7B7E2A0B476569C47E37,2024-09-27 12:00:00,Write,68010.38292818882,0.2541737093228241
05C621B44EF6833889AE7B7E2A0B476569C47E37,2024-09-28 12:00:00,Write,105884.42851095264,0.2541737093228241
05C621B44EF6833889AE7B7E2A0B476569C47E37,2024-09-27 12:00:00,Read,65645.11950853461,0.2541737093228241
05C621B44EF6833889AE7B7E2A0B476569C47E37,2024-09-28 12:00:00,Read,102980.78122901366,0.2541737093228241
05CC8826920ED353BEEE5E59FDB5697D4F5B77E7,2024-09-28 12:00:00,Write,1280467.2912041747,0.003113489437677186
05CC8826920ED353BEEE5E59FDB5697D4F5B77E7,2024-09-28 12:00:00,Read,1274841.6010977707,0.003113489437677186
05D5C8BD8FF9F134C9AD1C37CF8FE5C8EBC1BA6F,2024-09-28 12:00:00,Write,1372916.370369382,0.00135787594794615
05D5C8BD8FF9F134C9AD1C37CF8FE5C8EBC1BA6F,2024-09-28 12:00:00,Read,1370282.4515611907,0.00135787594794615
05DD02B8B23881A4B627F6E9AF32735EE7C09181,2024-09-28 12:00:00,Write,5299015.832276035,0.0039165267305902775
05DD02B8B23881A4B627F6E9AF32735EE7C09181,2024-09-28 12:00:00,Read,5328447.557123241,0.0039165267305902775
05EA20BE14D0AC4F3D69DECF20F15A2E28353C0A,2024-09-28 12:00:00,Write,6324662.452863327,0.0012391718849621208
05EA20BE14D0AC4F3D69DECF20F15A2E28353C0A,2024-09-28 12:00:00,Read,6335755.851223868,0.0012391718849621208
05EA56935F2740BDEDC6C67DF1D839A410E547A3,2024-09-28 12:00:00,Write,6568502.683347078,0.0028597312544964447
05EA56935F2740BDEDC6C67DF1D839A410E547A3,2024-09-28 12:00:00,Read,6595121.312927619,0.0028597312544964447
05F5657B59EC7C97EBB5C1A3F4F122119E0B08D1,2024-09-28 12:00:00,Write,3271437.0230080783,0.11012464641929952
05F5657B59EC7C97EBB5C1A3F4F122119E0B08D1,2024-09-28 12:00:00,Read,3823954.3261373304,0.11012464641929952
05FAA8CF975650208650C950E7575EDCA4D7EBE6,2024-09-27 12:00:00,Write,2729354.8938559224,0.0070227728913029265
05FAA8CF975650208650C950E7575EDCA4D7EBE6,2024-09-28 12:00:00,Write,2750063.2010930693,0.0070227728913029265
05FAA8CF975650208650C950E7575EDCA4D7EBE6,2024-09-27 12:00:00,Read,2703762.223311785,0.0070227728913029265
05FAA8CF975650208650C950E7575EDCA4D7EBE6,2024-09-28 12:00:00,Read,2733638.0489837388,0.0070227728913029265
05FC41348805F884158468859359229FF1D8E7E9,2024-09-28 12:00:00,Write,1158.3433874093573,0.019951379364148984
05FC41348805F884158468859359229FF1D8E7E9,2024-09-28 12:00:00,Read,1191.494323636119,0.019951379364148984
0620C528138F289BBE25BF78EE25794B265D8143,2024-09-28 12:00:00,Write,4456824.763066492,0.009536793119202911
0620C528138F289BBE25BF78EE25794B265D8143,2024-09-28 12:00:00,Read,4397117.925319352,0.009536793119202911
062F73860BAAE602B63299373B97F085A6417A78,2024-09-28 12:00:00,Write,7446425.299176246,0.004133904647027228
062F73860BAAE602B63299373B97F085A6417A78,2024-09-28 12:00:00,Read,7403018.71106751,0.004133904647027228
0631153E5F036843E60C3C8E3DA58EF431A017D9,2024-09-27 12:00:00,Write,774951.2172161906,0.0969735203872611
0631153E5F036843E60C3C8E3DA58EF431A017D9,2024-09-28 12:00:00,Write,917066.0956085016,0.0969735203872611
0631153E5F036843E60C3C8E3DA58EF431A017D9,2024-09-27 12:00:00,Read,772348.4612213201,0.0969735203872611
0631153E5F036843E60C3C8E3DA58EF431A017D9,2024-09-28 12:00:00,Read,913884.6721244372,0.0969735203872611
0632EC43FEA8EA3F377FE2E34DA671746F1642DD,2024-09-28 12:00:00,Write,601080.2151526011,0.0007608820606449518
0632EC43FEA8EA3F377FE2E34DA671746F1642DD,2024-09-28 12:00:00,Read,601727.3555331579,0.0007608820606449518
06353ACB9E2AC4D61F53DF152B6C0B5E946CA8AB,2024-09-28 12:00:00,Write,8553216.369255414,0.006377470574114668
06353ACB9E2AC4D61F53DF152B6C0B5E946CA8AB,2024-09-28 12:00:00,Read,8476420.325293634,0.006377470574114668
0639EEB479EEE652C14842E3C00071D44446132C,2024-09-28 12:00:00,Write,56339.77526453257,0.07180051195686082
0639EEB479EEE652C14842E3C00071D44446132C,2024-09-28 12:00:00,Read,62366.57112482854,0.07180051195686082
0645197737A373E6EFF2B9F47913DF06FA3B5310,2024-09-28 12:00:00,Write,4169026.3285687882,0.08616540525353017
0645197737A373E6EFF2B9F47913DF06FA3B5310,2024-09-28 12:00:00,Read,4710009.486729107,0.08616540525353017
0645A80A17909D33FAFB5548E8A10F80AB38E65E,2024-09-28 12:00:00,Write,280932.638350532,0.014424471266544704
0645A80A17909D33FAFB5548E8A10F80AB38E65E,2024-09-28 12:00:00,Read,286722.5174051236,0.014424471266544704
064D183D34DECB84F72C4335B0C24D1E8946A9BA,2024-09-28 12:00:00,Write,4645658.208063316,0.009815437483291268
064D183D34DECB84F72C4335B0C24D1E8946A9BA,2024-09-28 12:00:00,Read,4581615.7374189915,0.009815437483291268
065AEEDF470172CA296D388B5D33D26035D320D7,2024-09-27 12:00:00,Write,229021.76561769508,0.045201870766758884
065AEEDF470172CA296D388B5D33D26035D320D7,2024-09-28 12:00:00,Write,242437.26653253913,0.045201870766758884
065AEEDF470172CA296D388B5D33D26035D320D7,2024-09-27 12:00:00,Read,220004.62823290698,0.045201870766758884
065AEEDF470172CA296D388B5D33D26035D320D7,2024-09-28 12:00:00,Read,240688.824049676,0.045201870766758884
06804E6383EE94E83C9453F39B1E524C272D6D84,2024-09-28 12:00:00,Write,7662716.118979804,0.010379083923996214
06804E6383EE94E83C9453F39B1E524C272D6D84,2024-09-28 12:00:00,Read,7551060.3781034555,0.010379083923996214
06982775952105F9F1D91071264ECF6EA93D39F7,2024-09-28 12:00:00,Write,10155279.059127351,0.0010433827745198634
06982775952105F9F1D91071264ECF6EA93D39F7,2024-09-28 12:00:00,Read,10140305.32128128,0.0010433827745198634
069BAC41BA2E48349E0AFE420FB3C7CDD29EC8A5,2024-09-28 12:00:00,Write,215602.6411664405,0.009374603995642683
069BAC41BA2E48349E0AFE420FB3C7CDD29EC8A5,2024-09-28 12:00:00,Read,212763.0708059961,0.009374603995642683
06A0482D3DED57CE8E0131531B3DB44A8AEF683C,2024-09-28 12:00:00,Write,4272651.596183277,0.008174756406624163
06A0482D3DED57CE8E0131531B3DB44A8AEF683C,2024-09-28 12:00:00,Read,4223539.992062206,0.008174756406624163
06B0DAAFB86622AA43669335398CAE76BCD7359B,2024-09-28 12:00:00,Write,4512234.947379378,0.07881114251310053
06B0DAAFB86622AA43669335398CAE76BCD7359B,2024-09-28 12:00:00,Read,5044830.045608707,0.07881114251310053
06BC159DAA7EB0DB626B2E1B6EFA1E9F0907CD8B,2024-09-28 12:00:00,Write,1297596.3689843449,0.008122132048814125
06BC159DAA7EB0DB626B2E1B6EFA1E9F0907CD8B,2024-09-28 12:00:00,Read,1282776.7323876044,0.008122132048814125
06C30FAC57F03E27EF7356D4A56EFA890782B1AB,2024-09-28 12:00:00,Write,746944.2480388372,0.003971338672470547
06C30FAC57F03E27EF7356D4A56EFA890782B1AB,2024-09-28 12:00:00,Read,742760.9168297275,0.003971338672470547
06C397676A6407BDE1C8836FC49CD42F38B8082E,2024-09-28 12:00:00,Write,58356239.92232826,0.0006899999092934903
06C397676A6407BDE1C8836FC49CD42F38B8082E,2024-09-28 12:00:00,Read,58413212.160106786,0.0006899999092934903
06D00194C393FE5DFBD7CA807BCAA8F9413ED0AD,2024-09-28 12:00:00,Write,85633.32233653407,0.0381367228861455
06D00194C393FE5DFBD7CA807BCAA8F9413ED0AD,2024-09-28 12:00:00,Read,90379.82222673783,0.0381367228861455
06EAC8981843984BE267EF22EC1313911BC32F3A,2024-09-28 12:00:00,Write,1203687.260302575,0.0950904917141663
06EAC8981843984BE267EF22EC1313911BC32F3A,2024-09-28 12:00:00,Read,1377225.5995192106,0.0950904917141663
06EC2C1669E5A811D9640E07CED5786DA50C5737,2024-09-28 12:00:00,Write,16901151.960288126,0.0026874018074888044
06EC2C1669E5A811D9640E07CED5786DA50C5737,2024-09-28 12:00:00,Read,16837039.9475576,0.0026874018074888044
06FA2CF6B9F09D15BB616431E3D8B43DC84D82CE,2024-09-27 12:00:00,Write,740331.9488954181,0.003453094087619263
06FA2CF6B9F09D15BB616431E3D8B43DC84D82CE,2024-09-28 12:00:00,Write,744392.2703701644,0.003453094087619263
06FA2CF6B9F09D15BB616431E3D8B43DC84D82CE,2024-09-27 12:00:00,Read,738542.4930818232,0.003453094087619263
